,Unnamed: 0,accuracy_test,accuracy_train,log_loss_test,log_loss_train,run_id,shuffled,truncated,pair
55,55,0.5714285714285714,0.5714285714285714,0.6829081047004717,0.6829081047004719,6,True,10,BC vs BTC
56,56,0.5714285714285714,0.5714285714285714,0.6829081047004717,0.6829081047004719,7,True,10,BC vs BTC
57,57,0.5714285714285714,0.5714285714285714,0.6829081047004717,0.6829081047004719,8,True,10,BC vs BTC
58,58,0.5714285714285714,0.5714285714285714,0.6829081047004717,0.6829081047004719,9,True,10,BC vs BTC
59,59,0.5714285714285714,0.5714285714285714,0.6829081047004717,0.6829081047004719,10,True,10,BC vs BTC
60,60,0.14285714285714285,0.8928571428571429,1.1180673646927155,0.42344576614201,11,True,10,BC vs BTC
61,61,0.5714285714285714,0.5714285714285714,0.6829081047004717,0.6829081047004719,12,True,10,BC vs BTC
62,62,0.5714285714285714,0.5714285714285714,0.6829081047004717,0.6829081047004719,13,True,10,BC vs BTC
63,63,0.5714285714285714,0.5714285714285714,0.6829081047004717,0.6829081047004719,14,True,10,BC vs BTC
64,64,0.5714285714285714,0.5714285714285714,0.6829081047004717,0.6829081047004719,15,True,10,BC vs BTC
65,65,0.5714285714285714,0.5714285714285714,0.6829081047004717,0.6829081047004718,16,True,10,BC vs BTC
66,66,0.5714285714285714,0.5714285714285714,0.6829081047004717,0.6829081047004718,17,True,10,BC vs BTC
67,67,0.5714285714285714,0.5714285714285714,0.6829081047004717,0.6829081047004719,18,True,10,BC vs BTC
68,68,0.5714285714285714,0.5714285714285714,0.6829081047004717,0.6829081047004719,19,True,10,BC vs BTC
69,69,0.5714285714285714,0.5714285714285714,0.6829081047004717,0.6829081047004719,20,True,10,BC vs BTC
70,70,0.5714285714285714,0.6071428571428571,0.7875977488697001,0.6339989916969255,21,True,10,BC vs BTC
71,71,0.5714285714285714,0.5714285714285714,0.6829081047004717,0.6829081047004719,22,True,10,BC vs BTC
72,72,0.5714285714285714,0.5714285714285714,0.6829081047004717,0.6829081047004719,23,True,10,BC vs BTC
73,73,0.5714285714285714,0.5714285714285714,0.6829081047004717,0.6829081047004719,24,True,10,BC vs BTC
74,74,0.5714285714285714,0.5714285714285714,0.6829081047004717,0.6829081047004719,25,True,10,BC vs BTC
75,75,0.5714285714285714,0.5714285714285714,0.6829081047004717,0.6829081047004718,26,True,10,BC vs BTC
76,76,0.5714285714285714,0.5714285714285714,0.6829081047004717,0.6829081047004719,27,True,10,BC vs BTC
77,77,0.5714285714285714,0.5714285714285714,0.6829081047004717,0.6829081047004719,28,True,10,BC vs BTC
78,78,0.5714285714285714,0.5714285714285714,0.6829081047004717,0.6829081047004719,29,True,10,BC vs BTC
79,79,0.5714285714285714,0.5714285714285714,0.6829081047004717,0.6829081047004719,30,True,10,BC vs BTC
80,80,0.5714285714285714,0.5714285714285714,0.6829081047004717,0.6829081047004719,31,True,10,BC vs BTC
81,81,0.5714285714285714,0.5714285714285714,0.6829081047004717,0.6829081047004718,32,True,10,BC vs BTC
82,82,0.5714285714285714,0.5714285714285714,0.6829081047004717,0.6829081047004719,33,True,10,BC vs BTC
83,83,0.5714285714285714,0.5714285714285714,0.6829081047004717,0.6829081047004719,34,True,10,BC vs BTC
84,84,0.5714285714285714,0.5714285714285714,0.6829081047004717,0.6829081047004718,35,True,10,BC vs BTC
85,85,0.5714285714285714,0.5714285714285714,0.6829081047004717,0.6829081047004719,36,True,10,BC vs BTC
86,86,0.5714285714285714,0.5714285714285714,0.6829081047004717,0.6829081047004719,37,True,10,BC vs BTC
87,87,0.5714285714285714,0.5714285714285714,0.6829081047004717,0.6829081047004719,38,True,10,BC vs BTC
88,88,0.5714285714285714,0.5714285714285714,0.6829081047004717,0.6829081047004719,39,True,10,BC vs BTC
89,89,0.5714285714285714,0.5714285714285714,0.6829081047004717,0.6829081047004719,40,True,10,BC vs BTC
90,90,0.5714285714285714,0.5714285714285714,0.6829081047004717,0.6829081047004719,41,True,10,BC vs BTC
91,91,0.5714285714285714,0.5714285714285714,0.6829081047004717,0.6829081047004719,42,True,10,BC vs BTC
92,92,0.5714285714285714,0.5714285714285714,0.6829081047004717,0.6829081047004719,43,True,10,BC vs BTC
93,93,0.5714285714285714,0.5714285714285714,0.6829081047004717,0.6829081047004718,44,True,10,BC vs BTC
94,94,0.5714285714285714,0.5714285714285714,0.6829081047004717,0.6829081047004719,45,True,10,BC vs BTC
95,95,0.5714285714285714,0.5714285714285714,0.6829081047004717,0.6829081047004719,46,True,10,BC vs BTC
96,96,0.5714285714285714,0.5714285714285714,0.6829081047004717,0.6829081047004718,47,True,10,BC vs BTC
97,97,0.5714285714285714,0.5714285714285714,0.6829081047004717,0.6829081047004718,48,True,10,BC vs BTC
98,98,0.5714285714285714,0.5714285714285714,0.6829081047004717,0.6829081047004719,49,True,10,BC vs BTC
99,99,0.5714285714285714,0.5714285714285714,0.6829081047004717,0.6829081047004718,50,True,10,BC vs BTC
0,0,0.8571428571428571,0.9285714285714286,0.2835352198388329,0.32075350061317304,1,False,50,BC vs BTC
1,1,0.8571428571428571,0.9642857142857144,0.44425096450801,0.3720028919907856,2,False,50,BC vs BTC
2,2,0.8571428571428571,0.9285714285714286,0.3609422509744166,0.3655925004901781,3,False,50,BC vs BTC
3,3,1.0,0.8928571428571429,0.35153799741510905,0.4402021185022993,4,False,50,BC vs BTC
4,4,0.8571428571428571,0.9285714285714286,0.5058104286572901,0.2650623664744964,5,False,50,BC vs BTC
5,5,1.0,0.8928571428571429,0.4335657973884507,0.4071539807476741,6,False,50,BC vs BTC
6,6,0.8571428571428571,0.9285714285714286,0.32424838239517595,0.3176843145630687,7,False,50,BC vs BTC
7,7,1.0,0.8928571428571429,0.31801181188708777,0.3837595138663924,8,False,50,BC vs BTC
8,8,1.0,0.8928571428571429,0.2765501005790641,0.34440254882735194,9,False,50,BC vs BTC
9,9,0.7142857142857143,1.0,1.5234267968605797,0.0017545680353147758,10,False,50,BC vs BTC
10,10,0.7142857142857143,1.0,1.3558155933253817,0.0242074001613021,11,False,50,BC vs BTC
11,11,1.0,0.8928571428571429,0.3238920302805285,0.3711085726889608,12,False,50,BC vs BTC
12,12,0.8571428571428571,0.9285714285714286,0.33677019682930304,0.3631085454604157,13,False,50,BC vs BTC
13,13,1.0,0.8928571428571429,0.3767472788490481,0.3725721070829829,14,False,50,BC vs BTC
14,14,1.0,0.8928571428571429,0.3510589012036913,0.41925765319528624,15,False,50,BC vs BTC
15,15,0.8571428571428571,0.9285714285714286,0.3552992522193415,0.3456608561887565,16,False,50,BC vs BTC
16,16,0.8571428571428571,1.0,0.4583813150748999,0.23000433409096946,17,False,50,BC vs BTC
17,17,1.0,0.9285714285714286,0.2739092112608214,0.35504493249176816,18,False,50,BC vs BTC
18,18,1.0,0.8928571428571429,0.3484714393936037,0.4127127326764721,19,False,50,BC vs BTC
19,19,0.8571428571428571,0.9642857142857144,0.4632778280196129,0.34207832060485144,20,False,50,BC vs BTC
20,20,1.0,0.8928571428571429,0.3240216552566593,0.3459889534270073,21,False,50,BC vs BTC
21,21,1.0,0.8928571428571429,0.2966112096955119,0.34866471552955397,22,False,50,BC vs BTC
22,22,0.8571428571428571,0.9642857142857144,0.419362958156159,0.3964530548467671,23,False,50,BC vs BTC
23,23,0.8571428571428571,0.9642857142857144,0.42980095262803575,0.30338726369382674,24,False,50,BC vs BTC
24,24,0.8571428571428571,0.9285714285714286,0.3456143363223803,0.3317234608188032,25,False,50,BC vs BTC
25,25,0.7142857142857143,0.9642857142857144,0.4716519385284237,0.29933344316104177,26,False,50,BC vs BTC
26,26,1.0,0.8928571428571429,0.34956569767535983,0.3954822849072677,27,False,50,BC vs BTC
27,27,0.8571428571428571,1.0,0.4059131341311185,0.2314108905929735,28,False,50,BC vs BTC
28,28,1.0,0.8928571428571429,0.4389138683431373,0.4527960204448792,29,False,50,BC vs BTC
29,29,1.0,0.8928571428571429,0.2773389296604433,0.2859563746288041,30,False,50,BC vs BTC
30,30,1.0,0.9285714285714286,0.3618579316909895,0.4858316162663308,31,False,50,BC vs BTC
31,31,0.7142857142857143,0.9285714285714286,0.465295257490605,0.39157409905879603,32,False,50,BC vs BTC
32,32,0.8571428571428571,0.9285714285714286,0.4693678257498013,0.2802536925223549,33,False,50,BC vs BTC
33,33,0.8571428571428571,0.9285714285714286,0.4722678824593601,0.3688487737925761,34,False,50,BC vs BTC
34,34,1.0,0.8928571428571429,0.3368993717947248,0.3953994387957538,35,False,50,BC vs BTC
35,35,0.8571428571428571,0.9642857142857144,0.4817367072966007,0.4192226994413656,36,False,50,BC vs BTC
36,36,1.0,0.8928571428571429,0.3434369277439165,0.4050750077719916,37,False,50,BC vs BTC
37,37,0.8571428571428571,0.9285714285714286,0.29649000957077704,0.31628886128578226,38,False,50,BC vs BTC
38,38,1.0,0.8928571428571429,0.41206211604921744,0.3287715124761384,39,False,50,BC vs BTC
39,39,0.8571428571428571,1.0,0.4104758022102298,0.2273567845278845,40,False,50,BC vs BTC
40,40,0.8571428571428571,0.9285714285714286,0.4151383335291334,0.3496814440932561,41,False,50,BC vs BTC
41,41,1.0,0.8928571428571429,0.3420446954513973,0.3470283067999388,42,False,50,BC vs BTC
42,42,1.0,0.8928571428571429,0.3296601879720329,0.4055522341574472,43,False,50,BC vs BTC
43,43,1.0,0.8928571428571429,0.3199572632337566,0.3792842438726125,44,False,50,BC vs BTC
44,44,0.8571428571428571,1.0,0.5455234560003751,0.14617276998900694,45,False,50,BC vs BTC
45,45,1.0,0.8928571428571429,0.30801563533525445,0.4029021451415143,46,False,50,BC vs BTC
46,46,0.8571428571428571,1.0,0.4032798891328562,0.22088647395259012,47,False,50,BC vs BTC
47,47,0.8571428571428571,0.9285714285714286,0.4056189376336695,0.27050899848025056,48,False,50,BC vs BTC
48,48,1.0,0.8928571428571429,0.4660589027790148,0.5031095335434613,49,False,50,BC vs BTC
49,49,0.8571428571428571,0.9285714285714286,0.4331928058302701,0.299163167492048,50,False,50,BC vs BTC
50,50,0.5714285714285714,0.5714285714285714,0.6829081047004717,0.6829081047004718,1,True,50,BC vs BTC
51,51,0.5714285714285714,0.5714285714285714,0.6829081047004717,0.6829081047004719,2,True,50,BC vs BTC
52,52,0.5714285714285714,0.5714285714285714,0.6829081047004717,0.6829081047004718,3,True,50,BC vs BTC
53,53,0.5714285714285714,0.5714285714285714,0.6829081047004717,0.6829081047004719,4,True,50,BC vs BTC
54,54,0.5714285714285714,0.5714285714285714,0.6829081047004717,0.6829081047004719,5,True,50,BC vs BTC
55,55,0.5714285714285714,0.5714285714285714,0.6829081047004717,0.6829081047004719,6,True,50,BC vs BTC
56,56,0.5714285714285714,0.5714285714285714,0.6829081047004717,0.6829081047004719,7,True,50,BC vs BTC
57,57,0.5714285714285714,0.5714285714285714,0.6829081047004717,0.6829081047004719,8,True,50,BC vs BTC
58,58,0.5714285714285714,0.5714285714285714,0.6829081047004717,0.6829081047004719,9,True,50,BC vs BTC
59,59,0.5714285714285714,0.5714285714285714,0.6829081047004717,0.6829081047004719,10,True,50,BC vs BTC
60,60,0.5714285714285714,0.5714285714285714,0.6829081047004717,0.6829081047004719,11,True,50,BC vs BTC
61,61,0.5714285714285714,0.5714285714285714,0.6829081047004717,0.6829081047004719,12,True,50,BC vs BTC
62,62,0.5714285714285714,0.5714285714285714,0.6829081047004717,0.6829081047004719,13,True,50,BC vs BTC
63,63,0.5714285714285714,0.5714285714285714,0.6829081047004717,0.6829081047004719,14,True,50,BC vs BTC
64,64,0.5714285714285714,0.5714285714285714,0.6829081047004717,0.6829081047004719,15,True,50,BC vs BTC
65,65,0.5714285714285714,0.5714285714285714,0.6829081047004717,0.6829081047004718,16,True,50,BC vs BTC
66,66,0.5714285714285714,0.5714285714285714,0.6829081047004717,0.6829081047004718,17,True,50,BC vs BTC
67,67,0.5714285714285714,0.5714285714285714,0.6829081047004717,0.6829081047004719,18,True,50,BC vs BTC
68,68,0.5714285714285714,0.5714285714285714,0.6829081047004717,0.6829081047004719,19,True,50,BC vs BTC
69,69,0.5714285714285714,0.5714285714285714,0.6829081047004717,0.6829081047004719,20,True,50,BC vs BTC
70,70,0.5714285714285714,0.5714285714285714,0.7351102204376369,0.6583268922028912,21,True,50,BC vs BTC
71,71,0.5714285714285714,0.5714285714285714,0.6829081047004717,0.6829081047004719,22,True,50,BC vs BTC
72,72,0.5714285714285714,0.5714285714285714,0.6829081047004717,0.6829081047004719,23,True,50,BC vs BTC
73,73,0.5714285714285714,0.5714285714285714,0.6829081047004717,0.6829081047004719,24,True,50,BC vs BTC
74,74,0.5714285714285714,0.5714285714285714,0.6829081047004717,0.6829081047004719,25,True,50,BC vs BTC
75,75,0.5714285714285714,0.5714285714285714,0.6829081047004717,0.6829081047004718,26,True,50,BC vs BTC
76,76,0.5714285714285714,0.5714285714285714,0.6829081047004717,0.6829081047004719,27,True,50,BC vs BTC
77,77,0.5714285714285714,0.5714285714285714,0.6829081047004717,0.6829081047004719,28,True,50,BC vs BTC
78,78,0.5714285714285714,0.5714285714285714,0.6829081047004717,0.6829081047004719,29,True,50,BC vs BTC
79,79,0.5714285714285714,0.5714285714285714,0.6829081047004717,0.6829081047004719,30,True,50,BC vs BTC
80,80,0.5714285714285714,0.5714285714285714,0.6829081047004717,0.6829081047004719,31,True,50,BC vs BTC
81,81,0.5714285714285714,0.5714285714285714,0.6829081047004717,0.6829081047004718,32,True,50,BC vs BTC
82,82,0.5714285714285714,0.5714285714285714,0.6829081047004717,0.6829081047004719,33,True,50,BC vs BTC
83,83,0.5714285714285714,0.5714285714285714,0.6829081047004717,0.6829081047004719,34,True,50,BC vs BTC
84,84,0.5714285714285714,0.5714285714285714,0.6829081047004717,0.6829081047004718,35,True,50,BC vs BTC
85,85,0.5714285714285714,0.5714285714285714,0.6829081047004717,0.6829081047004719,36,True,50,BC vs BTC
86,86,0.5714285714285714,0.5714285714285714,0.6829081047004717,0.6829081047004719,37,True,50,BC vs BTC
87,87,0.5714285714285714,0.5714285714285714,0.6829081047004717,0.6829081047004719,38,True,50,BC vs BTC
88,88,0.5714285714285714,0.5714285714285714,0.6829081047004717,0.6829081047004719,39,True,50,BC vs BTC
89,89,0.5714285714285714,0.5714285714285714,0.6829081047004717,0.6829081047004719,40,True,50,BC vs BTC
90,90,0.5714285714285714,0.5714285714285714,0.6829081047004717,0.6829081047004719,41,True,50,BC vs BTC
91,91,0.5714285714285714,0.5714285714285714,0.6829081047004717,0.6829081047004719,42,True,50,BC vs BTC
92,92,0.5714285714285714,0.5714285714285714,0.6829081047004717,0.6829081047004719,43,True,50,BC vs BTC
93,93,0.5714285714285714,0.5714285714285714,0.6829081047004717,0.6829081047004718,44,True,50,BC vs BTC
94,94,0.5714285714285714,0.5714285714285714,0.6829081047004716,0.6829081047004718,45,True,50,BC vs BTC
95,95,0.5714285714285714,0.5714285714285714,0.6829081047004717,0.6829081047004719,46,True,50,BC vs BTC
96,96,0.5714285714285714,0.5714285714285714,0.6829081047004717,0.6829081047004718,47,True,50,BC vs BTC
97,97,0.5714285714285714,0.5714285714285714,0.6829081047004717,0.6829081047004718,48,True,50,BC vs BTC
98,98,0.5714285714285714,0.5714285714285714,0.6829081047004717,0.6829081047004719,49,True,50,BC vs BTC
99,99,0.5714285714285714,0.5714285714285714,0.6829081047004717,0.6829081047004718,50,True,50,BC vs BTC
0,0,0.8571428571428571,0.9642857142857144,0.2562982082345344,0.261952508852359,1,False,30,BC vs BTC
1,1,0.8571428571428571,1.0,0.43168881957183775,0.3257616498405413,2,False,30,BC vs BTC
2,2,0.7142857142857143,0.9285714285714286,0.3276919781342468,0.3165695243104619,3,False,30,BC vs BTC
3,3,1.0,0.8928571428571429,0.34593938959348663,0.4376435060797981,4,False,30,BC vs BTC
4,4,0.8571428571428571,0.9285714285714286,0.4671676237495791,0.2480521073436193,5,False,30,BC vs BTC
5,5,1.0,0.8928571428571429,0.3863492788019151,0.3710431558260156,6,False,30,BC vs BTC
6,6,0.8571428571428571,0.9285714285714286,0.3135862781865887,0.3022992994668562,7,False,30,BC vs BTC
7,7,1.0,0.8928571428571429,0.3187783805035171,0.37984424884863616,8,False,30,BC vs BTC
8,8,1.0,0.9642857142857144,0.2320827489638129,0.2497388865877325,9,False,30,BC vs BTC
9,9,0.7142857142857143,1.0,1.2384911837591883,0.0014247719149266494,10,False,30,BC vs BTC
10,10,0.7142857142857143,1.0,1.656519083843789,0.004060910526962923,11,False,30,BC vs BTC
11,11,1.0,0.9285714285714286,0.303122330775099,0.3480233680130241,12,False,30,BC vs BTC
12,12,0.8571428571428571,0.9285714285714286,0.3190543657934872,0.34447815957901856,13,False,30,BC vs BTC
13,13,1.0,1.0,0.3328666061715099,0.2686936497440854,14,False,30,BC vs BTC
14,14,1.0,0.9285714285714286,0.2109341160812664,0.2793326890274034,15,False,30,BC vs BTC
15,15,0.8571428571428571,0.9285714285714286,0.3431907772977129,0.328152082397304,16,False,30,BC vs BTC
16,16,0.8571428571428571,1.0,0.458448781277614,0.14389701614130493,17,False,30,BC vs BTC
17,17,1.0,0.9642857142857144,0.24507998467117845,0.3270061835731527,18,False,30,BC vs BTC
18,18,1.0,0.8928571428571429,0.2671311393080075,0.3237952796586609,19,False,30,BC vs BTC
19,19,0.8571428571428571,0.9285714285714286,0.4558148002284547,0.3389993183133222,20,False,30,BC vs BTC
20,20,0.8571428571428571,0.9285714285714286,0.3678380198944768,0.3881019781508606,21,False,30,BC vs BTC
21,21,1.0,0.9642857142857144,0.25622274724912525,0.2890280381903201,22,False,30,BC vs BTC
22,22,0.8571428571428571,0.9285714285714286,0.3695964725091019,0.36327189390489706,23,False,30,BC vs BTC
23,23,0.8571428571428571,1.0,0.4327118126308532,0.22169186599521867,24,False,30,BC vs BTC
24,24,0.8571428571428571,0.9642857142857144,0.3771840001936416,0.31787728338094323,25,False,30,BC vs BTC
25,25,0.7142857142857143,0.9642857142857144,0.4629383601127454,0.2968333674308944,26,False,30,BC vs BTC
26,26,1.0,0.8928571428571429,0.3153840229539928,0.3566554090989974,27,False,30,BC vs BTC
27,27,0.8571428571428571,1.0,0.4243738328351047,0.19352893886763853,28,False,30,BC vs BTC
28,28,1.0,0.8928571428571429,0.4582717125016523,0.4727563991413941,29,False,30,BC vs BTC
29,29,1.0,1.0,0.2693337750437033,0.2292152457689735,30,False,30,BC vs BTC
30,30,1.0,0.8928571428571429,0.29088434380845657,0.4410930111831496,31,False,30,BC vs BTC
31,31,0.7142857142857143,0.9642857142857144,0.4473536487432697,0.3701848793256381,32,False,30,BC vs BTC
32,32,0.8571428571428571,0.9285714285714286,0.4317417472609356,0.27678004004032314,33,False,30,BC vs BTC
33,33,0.8571428571428571,0.9642857142857144,0.4261424145165968,0.27339998092956136,34,False,30,BC vs BTC
34,34,1.0,0.8928571428571429,0.3022593520877033,0.3580066171088919,35,False,30,BC vs BTC
35,35,0.8571428571428571,0.9642857142857144,0.4437615848140869,0.3788936551569295,36,False,30,BC vs BTC
36,36,1.0,0.8928571428571429,0.3131344837987261,0.3854913863639763,37,False,30,BC vs BTC
37,37,0.8571428571428571,0.9285714285714286,0.3098793649761721,0.2446399747010047,38,False,30,BC vs BTC
38,38,1.0,0.9642857142857144,0.3793228433120188,0.2753251249239686,39,False,30,BC vs BTC
39,39,0.8571428571428571,1.0,0.4379694914288145,0.16079233055380088,40,False,30,BC vs BTC
40,40,0.8571428571428571,0.9285714285714286,0.380477179080278,0.2669077439790784,41,False,30,BC vs BTC
41,41,1.0,0.8928571428571429,0.3200323144037273,0.3096289698620001,42,False,30,BC vs BTC
42,42,1.0,0.9642857142857144,0.2458836248629691,0.3051220785956287,43,False,30,BC vs BTC
43,43,1.0,0.8928571428571429,0.30264558131684305,0.3610645564110125,44,False,30,BC vs BTC
44,44,0.8571428571428571,1.0,0.6340590964745553,0.07388050821594065,45,False,30,BC vs BTC
45,45,1.0,1.0,0.2212805366035485,0.30118290801319564,46,False,30,BC vs BTC
46,46,0.8571428571428571,1.0,0.5884758550835054,0.07939137643781544,47,False,30,BC vs BTC
47,47,0.8571428571428571,0.9642857142857144,0.4256666058991348,0.2590322663856422,48,False,30,BC vs BTC
48,48,1.0,0.8928571428571429,0.4678405980916614,0.4996249425940178,49,False,30,BC vs BTC
49,49,0.8571428571428571,1.0,0.3931034914983591,0.19678112707616066,50,False,30,BC vs BTC
50,50,0.5714285714285714,0.5714285714285714,0.6829081047004717,0.6829081047004718,1,True,30,BC vs BTC
51,51,0.5714285714285714,0.5714285714285714,0.6829081047004717,0.6829081047004719,2,True,30,BC vs BTC
52,52,0.5714285714285714,0.5714285714285714,0.6829081047004717,0.6829081047004718,3,True,30,BC vs BTC
53,53,0.5714285714285714,0.5714285714285714,0.6829081047004717,0.6829081047004719,4,True,30,BC vs BTC
54,54,0.5714285714285714,0.5714285714285714,0.6829081047004717,0.6829081047004719,5,True,30,BC vs BTC
55,55,0.5714285714285714,0.5714285714285714,0.6829081047004717,0.6829081047004719,6,True,30,BC vs BTC
56,56,0.5714285714285714,0.5714285714285714,0.6829081047004717,0.6829081047004719,7,True,30,BC vs BTC
57,57,0.5714285714285714,0.5714285714285714,0.6829081047004717,0.6829081047004719,8,True,30,BC vs BTC
58,58,0.5714285714285714,0.5714285714285714,0.6829081047004717,0.6829081047004719,9,True,30,BC vs BTC
59,59,0.5714285714285714,0.5714285714285714,0.6829081047004717,0.6829081047004719,10,True,30,BC vs BTC
60,60,0.5714285714285714,0.5714285714285714,0.6829081047004717,0.6829081047004719,11,True,30,BC vs BTC
61,61,0.5714285714285714,0.5714285714285714,0.6829081047004717,0.6829081047004719,12,True,30,BC vs BTC
62,62,0.5714285714285714,0.5714285714285714,0.6829081047004717,0.6829081047004719,13,True,30,BC vs BTC
63,63,0.5714285714285714,0.5714285714285714,0.6829081047004717,0.6829081047004719,14,True,30,BC vs BTC
64,64,0.5714285714285714,0.5714285714285714,0.6829081047004717,0.6829081047004719,15,True,30,BC vs BTC
65,65,0.5714285714285714,0.5714285714285714,0.6829081047004717,0.6829081047004718,16,True,30,BC vs BTC
66,66,0.5714285714285714,0.5714285714285714,0.6829081047004717,0.6829081047004718,17,True,30,BC vs BTC
67,67,0.5714285714285714,0.5714285714285714,0.6829081047004717,0.6829081047004719,18,True,30,BC vs BTC
