,Unnamed: 0,accuracy_test,accuracy_train,log_loss_test,log_loss_train,run_id,shuffled,truncated,pair
0,0,0.8571428571428571,0.9285714285714286,0.3139092697876877,0.24159609623878775,1,False,30,BC vs BTC
1,1,1.0,0.9285714285714286,0.27101308674035185,0.2794359992413313,2,False,30,BC vs BTC
2,2,1.0,0.8928571428571429,0.1764972327751587,0.26946102678046585,3,False,30,BC vs BTC
3,3,0.7142857142857143,1.0,0.3605608682302007,0.11646262255820318,4,False,30,BC vs BTC
4,4,0.8571428571428571,1.0,0.2593712432472729,0.03227978803689798,5,False,30,BC vs BTC
5,5,0.8571428571428571,0.9285714285714286,0.2159582521241558,0.2104105686150544,6,False,30,BC vs BTC
6,6,1.0,0.9285714285714286,0.173136690315537,0.2159614701952584,7,False,30,BC vs BTC
7,7,1.0,0.9642857142857144,0.17649384490147094,0.2206992990961409,8,False,30,BC vs BTC
8,8,0.8571428571428571,0.9285714285714286,0.3655001507628071,0.25150826942274745,9,False,30,BC vs BTC
9,9,0.7142857142857143,1.0,0.4015265879207632,0.06153815995732215,10,False,30,BC vs BTC
10,10,0.8571428571428571,0.9642857142857144,0.2608748716607296,0.1952674675241724,11,False,30,BC vs BTC
11,11,0.8571428571428571,0.9642857142857144,0.35522064462423897,0.2187732268659552,12,False,30,BC vs BTC
12,12,0.8571428571428571,0.9285714285714286,0.21497272803222575,0.2184550636665288,13,False,30,BC vs BTC
13,13,0.8571428571428571,0.9642857142857144,0.21141519683648746,0.20431776113550448,14,False,30,BC vs BTC
14,14,1.0,0.9285714285714286,0.15290802324578245,0.20095056134834424,15,False,30,BC vs BTC
15,15,1.0,0.9642857142857144,0.18340663930431628,0.2364600282341244,16,False,30,BC vs BTC
16,16,0.8571428571428571,0.9285714285714286,0.35749407297159835,0.1920585343465703,17,False,30,BC vs BTC
17,17,0.8571428571428571,0.9285714285714286,0.2443645461564133,0.2183882224360849,18,False,30,BC vs BTC
18,18,0.8571428571428571,0.9285714285714286,0.2876614529784853,0.2555698377381411,19,False,30,BC vs BTC
19,19,1.0,0.9285714285714286,0.2388552661926324,0.2576362705740295,20,False,30,BC vs BTC
20,20,0.8571428571428571,0.9285714285714286,0.2661684017309192,0.2418267124367862,21,False,30,BC vs BTC
21,21,1.0,0.9642857142857144,0.19490841648411275,0.17377558462967546,22,False,30,BC vs BTC
22,22,0.8571428571428571,1.0,0.23599986862462935,0.13523719845263601,23,False,30,BC vs BTC
23,23,1.0,0.9285714285714286,0.28907811559804925,0.32138367208018603,24,False,30,BC vs BTC
24,24,1.0,0.9285714285714286,0.2241916682015444,0.20995656416920325,25,False,30,BC vs BTC
25,25,0.8571428571428571,0.9642857142857144,0.21462489875828591,0.13347333636165815,26,False,30,BC vs BTC
26,26,0.8571428571428571,1.0,0.2802478618005767,0.1439271302381643,27,False,30,BC vs BTC
27,27,1.0,0.8928571428571429,0.27136045435798634,0.3186143687355075,28,False,30,BC vs BTC
28,28,0.8571428571428571,0.9285714285714286,0.23228332571118096,0.20607460673294184,29,False,30,BC vs BTC
29,29,1.0,0.9285714285714286,0.2745318485730069,0.2209170452687923,30,False,30,BC vs BTC
30,30,0.8571428571428571,0.9642857142857144,0.22114132785573606,0.17323013294826434,31,False,30,BC vs BTC
31,31,0.8571428571428571,0.9285714285714286,0.2686929929609133,0.2062056201380632,32,False,30,BC vs BTC
32,32,0.8571428571428571,0.9642857142857144,0.2133885603286476,0.18039155955738145,33,False,30,BC vs BTC
33,33,1.0,0.9285714285714286,0.24931527608372514,0.32116600828291675,34,False,30,BC vs BTC
34,34,0.8571428571428571,0.9285714285714286,0.3575634814753981,0.2573360904599689,35,False,30,BC vs BTC
35,35,1.0,0.9285714285714286,0.14372809316200913,0.20817302135553034,36,False,30,BC vs BTC
36,36,0.7142857142857143,1.0,0.3860303680676628,0.2365543122755905,37,False,30,BC vs BTC
37,37,1.0,0.9642857142857144,0.271714644311064,0.14700249842436033,38,False,30,BC vs BTC
38,38,1.0,0.8928571428571429,0.2137257552618736,0.22877032923874385,39,False,30,BC vs BTC
39,39,1.0,0.8928571428571429,0.2187374420796125,0.34010559016638914,40,False,30,BC vs BTC
40,40,0.8571428571428571,0.9285714285714286,0.37653285650419616,0.20525447644532727,41,False,30,BC vs BTC
41,41,1.0,0.9285714285714286,0.18390087319376625,0.1835696645329921,42,False,30,BC vs BTC
42,42,0.8571428571428571,0.9642857142857144,0.35418686770405017,0.19865780781491968,43,False,30,BC vs BTC
43,43,1.0,0.9642857142857144,0.12935046522785518,0.24264252058886684,44,False,30,BC vs BTC
44,44,1.0,0.8928571428571429,0.20535055947333253,0.2863212846289533,45,False,30,BC vs BTC
45,45,0.8571428571428571,0.9642857142857144,0.2630822150117336,0.19073972427479252,46,False,30,BC vs BTC
46,46,0.8571428571428571,1.0,0.24809507030988076,0.17568544992928212,47,False,30,BC vs BTC
47,47,0.8571428571428571,1.0,0.2252893027821046,0.11355481070327555,48,False,30,BC vs BTC
48,48,1.0,0.8928571428571429,0.3576037592553551,0.324722318628011,49,False,30,BC vs BTC
49,49,1.0,0.8928571428571429,0.2103415064112621,0.22455641492464976,50,False,30,BC vs BTC
50,50,0.5714285714285714,0.5714285714285714,0.6829081047004717,0.6829081047004719,1,True,30,BC vs BTC
51,51,0.42857142857142855,0.8928571428571429,0.9038827727218266,0.3009828897426691,2,True,30,BC vs BTC
52,52,0.5714285714285714,0.5714285714285714,0.6829081047004717,0.6829081047004719,3,True,30,BC vs BTC
